readable_time,Active Energy (kWh),Total Active Power (kW),Avg L-N Voltage (V),Average Phase Current (A),Total Phase Current (A),L1-N Voltage (V),L2-N Voltage (V),L3-N Voltage (V),L1-L2 Voltage (V),L2-L3 Voltage (V),L3-L1 Voltage (V),Avg L-L Voltage (V),Phase Current L1 (A),Phase Current L2 (A),Phase Current L3 (A),L1 Active Power (kW),L2 Active Power (kW),L3 Active Power (kW),Total Reactive Power (kVAR),L1 Reactive Power (kVAR),L2 Reactive Power (kVAR),L3 Reactive Power (kVAR),Total Apparent Power (kVA),L1 Apparent Power (kVA),L2 Apparent Power (kVA),L3 Apparent Power (kVA),Avg Power Factor,L1 Power Factor,L2 Power Factor,L3 Power Factor,Avg Frequency (Hz),Apparent Energy (kVAh),Reactive Energy (kVARh),Condensing Unit Status,Machine Status,Temperature (°C),Humidity (%),df2_time,compressor_on,heater_on
2025-09-18 01:13:58,91.0,0.0,241.8,0.0,0.0,235.64,238.35,251.4,410.49,424.19,421.86,418.85,0.0,0.0,0.0,,,,0.0,,,,0.0,,,,,,,,49.93,0.0,124.0,,0.0,20.6,83.8,2025-09-18 01:13:58,0,0
2025-09-18 01:14:43,91.0,0.0,241.78,0.0,0.0,235.85,238.44,251.15,410.66,424.05,421.74,418.82,0.0,0.0,0.0,,,,0.0,,,,0.0,,,,,,,,49.95,0.0,124.0,,0.0,20.6,83.7,2025-09-18 01:14:43,0,0
2025-09-18 01:15:28,91.0,0.0,241.88,0.0,0.0,235.71,238.71,251.17,410.81,424.42,421.71,418.98,0.0,0.0,0.0,,,,0.0,,,,0.0,,,,,,,,49.95,0.0,124.0,,0.0,20.6,83.4,2025-09-18 01:15:28,0,0
2025-09-18 01:16:13,91.0,0.0,242.04,0.0,0.0,235.89,238.7,251.54,411.01,424.61,422.31,419.35,0.0,0.0,0.0,,,,0.0,,,,0.0,,,,,,,,49.97,0.0,124.0,,0.0,20.6,83.2,2025-09-18 01:16:13,0,0
2025-09-18 01:16:58,91.0,0.0,242.79,0.0,0.0,235.34,237.98,255.04,409.91,427.05,424.8,420.59,0.0,0.0,0.0,,,,0.0,,,,0.0,,,,,,,,50.0,0.0,124.0,,0.0,20.6,82.9,2025-09-18 01:16:58,0,0
2025-09-18 01:17:43,91.0,0.0,242.84,0.0,0.0,235.39,237.93,255.19,409.91,427.14,424.97,420.67,0.0,0.0,0.0,,,,0.0,,,,0.0,,,,,,,,50.0,0.0,124.0,,0.0,20.6,82.6,2025-09-18 01:17:43,0,0
2025-09-18 01:18:28,91.0,0.0,242.8,0.0,0.0,235.36,238.19,254.84,410.11,427.06,424.64,420.6,0.0,0.0,0.0,,,,0.0,,,,0.0,,,,,,,,49.98,0.0,124.0,,0.0,20.6,82.4,2025-09-18 01:18:28,0,0
2025-09-18 01:19:13,91.0,0.0,244.65,0.0,0.0,238.04,238.04,257.92,412.18,429.64,429.64,423.82,0.0,0.0,0.0,,,,0.0,,,,0.0,,,,,,,,49.97,0.0,124.0,,0.0,21.0,82.0,2025-09-18 01:19:13,0,0
2025-09-18 01:19:58,91.0,0.0,244.74,0.0,0.0,237.99,238.0,258.22,412.22,429.64,429.87,423.96,0.0,0.0,0.0,,,,0.0,,,,0.0,,,,,,,,49.98,0.0,124.0,,0.0,21.1,81.7,2025-09-18 01:19:58,0,0
2025-09-18 01:20:43,91.0,0.0,244.68,0.0,0.0,238.62,238.03,257.39,412.79,429.16,429.66,423.83,0.0,0.0,0.0,,,,0.0,,,,0.0,,,,,,,,49.99,0.0,124.0,,0.0,21.0,81.5,2025-09-18 01:20:43,0,0
2025-09-18 01:21:28,91.0,0.0,244.73,0.0,0.0,238.53,238.39,257.26,413.02,429.35,429.47,423.95,0.0,0.0,0.0,,,,0.0,,,,0.0,,,,,,,,50.0,0.0,124.0,,0.0,21.1,81.2,2025-09-18 01:21:28,0,0
2025-09-18 01:22:13,91.0,0.0,244.28,0.0,0.0,238.54,238.83,255.47,413.41,428.16,427.91,423.16,0.0,0.0,0.0,,,,0.0,,,,0.0,,,,,,,,49.96,0.0,124.0,,0.0,21.1,81.0,2025-09-18 01:22:13,0,0
2025-09-18 01:22:58,91.0,0.0,244.27,0.0,0.0,238.45,238.47,255.88,413.02,428.21,428.19,423.14,0.0,0.0,0.0,,,,0.0,,,,0.0,,,,,,,,49.95,0.0,124.0,,0.0,21.1,80.8,2025-09-18 01:22:58,0,0
2025-09-18 01:23:43,91.0,0.0,244.34,0.0,0.0,238.04,237.67,257.31,411.98,428.78,429.09,423.28,0.0,0.0,0.0,,,,0.0,,,,0.0,,,,,,,,49.95,0.0,124.0,,0.0,21.1,80.6,2025-09-18 01:23:43,0,0
2025-09-18 01:24:28,91.0,0.0,244.32,0.0,0.0,238.62,237.07,257.17,412.04,428.21,429.48,423.24,0.0,0.0,0.0,,,,0.0,,,,0.0,,,,,,,,49.95,0.0,124.0,,0.0,21.1,80.5,2025-09-18 01:24:28,0,0
2025-09-18 01:25:13,91.0,0.0,244.2,0.0,0.0,238.89,236.71,257.0,411.68,427.95,429.68,423.1,0.0,0.0,0.0,,,,0.0,,,,0.0,,,,,,,,49.94,0.0,124.0,,0.0,21.1,80.4,2025-09-18 01:25:13,0,0
2025-09-18 01:25:58,91.0,0.0,244.37,0.0,0.0,238.87,237.56,256.68,412.6,428.13,429.25,423.33,0.0,0.0,0.0,,,,0.0,,,,0.0,,,,,,,,49.93,0.0,124.0,,0.0,21.1,80.2,2025-09-18 01:25:58,0,0
2025-09-18 01:26:43,91.0,0.0,242.36,0.0,0.0,237.12,237.92,252.05,411.4,424.39,423.7,419.83,0.0,0.0,0.0,,,,0.0,,,,0.0,,,,,,,,49.93,0.0,124.0,,0.0,21.1,80.2,2025-09-18 01:26:43,0,0
2025-09-18 01:27:28,91.0,0.0,242.47,0.0,0.0,237.19,237.86,252.36,411.41,424.6,424.03,420.01,0.0,0.0,0.0,,,,0.0,,,,0.0,,,,,,,,49.95,0.0,124.0,,0.0,21.1,80.2,2025-09-18 01:27:28,0,0
2025-09-18 01:28:13,91.0,3.46,240.88,7.19,21.56,235.05,237.0,250.58,408.81,422.31,420.64,417.25,7.76,5.81,7.99,,,,3.85,,,,5.15,,,,0.67,0.59,0.73,0.69,49.97,0.0,124.0,,1.0,21.1,80.0,2025-09-18 01:28:13,1,0
2025-09-18 01:28:58,91.0,3.68,240.79,7.33,21.98,234.55,236.96,250.86,408.34,422.52,420.46,417.11,7.78,6.04,8.17,,,,3.81,,,,5.34,,,,0.7,0.62,0.76,0.71,50.0,0.0,124.0,,1.0,21.1,78.5,2025-09-18 01:28:58,1,0
2025-09-18 01:29:43,91.0,3.65,240.85,7.29,21.87,234.72,237.27,250.75,408.58,422.69,420.33,417.2,7.77,6.0,8.09,,,,3.81,,,,5.26,,,,0.69,0.61,0.75,0.71,50.0,0.0,124.0,,1.0,21.0,74.4,2025-09-18 01:29:43,1,0
2025-09-18 01:30:28,91.0,3.66,240.68,7.34,22.03,235.09,236.64,250.32,408.61,421.86,420.25,416.91,7.85,6.05,8.13,,,,3.82,,,,5.27,,,,0.7,0.62,0.75,0.71,49.97,0.0,124.0,,1.0,20.5,70.9,2025-09-18 01:30:28,1,0
2025-09-18 01:31:13,91.0,0.0,242.66,0.0,0.0,237.13,237.96,252.88,410.58,427.17,427.24,421.66,0.0,0.0,0.0,,,,0.0,,,,0.0,,,,,,,,49.97,0.0,124.0,,0.0,20.4,68.5,2025-09-18 01:31:13,0,0
2025-09-18 01:31:58,91.0,0.0,243.23,0.0,0.0,237.01,236.89,255.79,410.41,426.78,426.84,421.4,0.0,0.0,0.0,,,,0.0,,,,0.0,,,,,,,,49.97,0.0,124.0,,0.0,19.9,70.2,2025-09-18 01:31:58,0,0
2025-09-18 01:32:43,91.0,0.0,243.44,0.0,0.0,237.45,236.93,255.95,410.83,426.95,427.4,421.72,0.0,0.0,0.0,,,,0.0,,,,0.0,,,,,,,,49.98,0.0,124.0,,0.0,19.8,72.4,2025-09-18 01:32:43,0,0
2025-09-18 01:33:28,91.0,0.0,245.13,0.0,0.0,238.7,237.72,258.97,412.59,430.28,431.11,424.66,0.0,0.0,0.0,,,,0.0,,,,0.0,,,,,,,,50.0,0.0,124.0,,0.0,19.8,74.5,2025-09-18 01:33:28,0,0
2025-09-18 01:34:13,91.0,0.0,244.73,0.0,0.0,238.83,238.08,257.29,413.02,429.11,429.75,423.96,0.0,0.0,0.0,,,,0.0,,,,0.0,,,,,,,,49.98,0.0,124.0,,0.0,19.8,75.8,2025-09-18 01:34:13,0,0
2025-09-18 01:34:58,91.0,0.0,246.49,0.0,0.0,241.3,238.61,259.5,415.68,431.5,433.86,427.01,0.0,0.0,0.0,,,,0.0,,,,0.0,,,,,,,,49.97,0.0,124.0,,0.0,19.8,77.0,2025-09-18 01:34:58,0,0
2025-09-18 01:35:43,91.0,0.0,246.43,0.0,0.0,241.05,238.67,259.71,415.57,431.52,433.62,426.9,0.0,0.0,0.0,,,,0.0,,,,0.0,,,,,,,,49.98,0.0,124.0,,0.0,19.8,77.9,2025-09-18 01:35:43,0,0
2025-09-18 01:36:28,91.0,0.0,246.36,0.0,0.0,241.58,238.94,258.57,416.14,430.97,432.93,426.66,0.0,0.0,0.0,,,,0.0,,,,0.0,,,,,,,,50.0,0.0,124.0,,0.0,19.8,79.1,2025-09-18 01:36:28,0,0
2025-09-18 01:37:13,91.0,0.0,246.28,0.0,0.0,241.13,238.94,258.76,415.75,431.13,433.01,426.63,0.0,0.0,0.0,,,,0.0,,,,0.0,,,,,,,,50.0,0.0,124.0,,0.0,19.8,80.5,2025-09-18 01:37:13,0,0
2025-09-18 01:37:58,91.0,0.0,246.42,0.0,0.0,240.79,238.68,259.78,415.23,431.81,433.61,426.88,0.0,0.0,0.0,,,,0.0,,,,0.0,,,,,,,,49.96,0.0,124.0,,0.0,19.8,81.3,2025-09-18 01:37:58,0,0
2025-09-18 01:38:43,91.0,0.0,246.22,0.0,0.0,241.1,238.81,258.75,415.62,431.01,432.97,426.53,0.0,0.0,0.0,,,,0.0,,,,0.0,,,,,,,,49.96,0.0,124.0,,0.0,19.9,82.0,2025-09-18 01:38:43,0,0
2025-09-18 01:39:28,91.0,0.0,246.27,0.0,0.0,241.16,238.74,258.95,415.56,431.13,433.16,426.62,0.0,0.0,0.0,,,,0.0,,,,0.0,,,,,,,,49.96,0.0,124.0,,0.0,20.3,82.6,2025-09-18 01:39:28,0,0
2025-09-18 01:40:13,91.0,0.0,246.41,0.0,0.0,241.35,238.63,259.1,415.8,431.31,433.48,426.86,0.0,0.0,0.0,,,,0.0,,,,0.0,,,,,,,,49.98,0.0,124.0,,0.0,20.3,83.0,2025-09-18 01:40:13,0,0
2025-09-18 01:40:58,91.0,0.0,246.58,0.0,0.0,241.25,239.59,258.91,416.42,431.22,431.77,426.69,0.0,0.0,0.0,,,,0.0,,,,0.0,,,,,,,,49.98,0.0,124.0,,0.0,20.4,83.1,2025-09-18 01:40:58,0,0
2025-09-18 01:41:43,91.0,0.0,246.52,0.0,0.0,241.05,240.18,258.32,416.76,431.81,432.55,427.04,0.0,0.0,0.0,,,,0.0,,,,0.0,,,,,,,,49.97,0.0,124.0,,0.0,20.4,83.1,2025-09-18 01:41:43,0,0
2025-09-18 01:42:28,91.0,0.0,246.58,0.0,0.0,241.28,239.69,258.78,416.53,431.79,433.15,427.16,0.0,0.0,0.0,,,,0.0,,,,0.0,,,,,,,,49.98,0.0,124.0,,0.0,20.4,82.9,2025-09-18 01:42:28,0,0
2025-09-18 01:43:13,91.0,0.0,246.5,0.0,0.0,241.31,239.53,258.65,416.42,431.54,433.06,427.01,0.0,0.0,0.0,,,,0.0,,,,0.0,,,,,,,,49.97,0.0,124.0,,0.0,20.4,82.9,2025-09-18 01:43:13,0,0
2025-09-18 01:43:58,91.0,0.0,244.94,0.0,0.0,238.79,239.52,256.54,414.19,429.58,429.13,424.3,0.0,0.0,0.0,,,,0.0,,,,0.0,,,,,,,,49.97,0.0,124.0,,0.0,20.5,82.4,2025-09-18 01:43:58,0,0
2025-09-18 01:44:43,91.0,0.0,244.69,0.0,0.0,238.96,239.97,255.14,414.9,428.79,427.81,423.83,0.0,0.0,0.0,,,,0.0,,,,0.0,,,,,,,,49.95,0.0,124.0,,0.0,20.5,82.3,2025-09-18 01:44:43,0,0
2025-09-18 01:45:28,91.0,0.0,244.77,0.0,0.0,239.13,240.2,254.98,415.11,428.9,427.93,423.99,0.0,0.0,0.0,,,,0.0,,,,0.0,,,,,,,,49.95,0.0,124.0,,0.0,20.5,81.9,2025-09-18 01:45:28,0,0
2025-09-18 01:46:13,91.0,0.0,245.36,0.0,0.0,238.46,239.22,258.41,413.68,431.07,430.42,425.06,0.0,0.0,0.0,,,,0.0,,,,0.0,,,,,,,,49.95,0.0,124.0,,0.0,20.5,81.5,2025-09-18 01:46:13,0,0
2025-09-18 01:46:58,91.0,0.0,245.37,0.0,0.0,238.54,239.37,258.21,413.88,431.02,430.31,425.07,0.0,0.0,0.0,,,,0.0,,,,0.0,,,,,,,,49.95,0.0,124.0,,0.0,20.5,81.4,2025-09-18 01:46:58,0,0
2025-09-18 01:47:43,91.0,0.0,245.35,0.0,0.0,238.53,239.17,258.34,413.7,430.96,430.42,425.03,0.0,0.0,0.0,,,,0.0,,,,0.0,,,,,,,,49.96,0.0,124.0,,0.0,20.6,81.1,2025-09-18 01:47:43,0,0
2025-09-18 01:48:28,91.0,0.0,245.4,0.0,0.0,238.6,239.16,258.43,413.75,431.03,430.55,425.11,0.0,0.0,0.0,,,,0.0,,,,0.0,,,,,,,,49.97,0.0,124.0,,0.0,20.6,80.6,2025-09-18 01:48:28,0,0
2025-09-18 01:49:13,91.0,0.0,245.45,0.0,0.0,238.34,239.33,258.68,413.67,431.4,430.55,425.21,0.0,0.0,0.0,,,,0.0,,,,0.0,,,,,,,,49.97,0.0,124.0,,0.0,20.6,80.2,2025-09-18 01:49:13,0,0
2025-09-18 01:49:58,91.0,0.0,245.3,0.0,0.0,238.07,239.31,258.65,413.32,431.38,430.17,424.96,0.0,0.0,0.0,,,,0.0,,,,0.0,,,,,,,,49.95,0.0,124.0,,0.0,20.6,79.8,2025-09-18 01:49:58,0,0
2025-09-18 01:50:43,91.0,0.0,245.43,0.0,0.0,238.29,239.27,258.73,413.58,431.63,430.55,425.2,0.0,0.0,0.0,,,,0.0,,,,0.0,,,,,,,,49.95,0.0,124.0,,0.0,20.6,79.2,2025-09-18 01:50:43,0,0
2025-09-18 01:51:28,91.0,0.0,245.38,0.0,0.0,238.12,239.32,258.7,413.48,431.41,430.38,425.16,0.0,0.0,0.0,,,,0.0,,,,0.0,,,,,,,,49.95,0.0,124.0,,0.0,20.6,78.8,2025-09-18 01:51:28,0,0
2025-09-18 01:52:13,91.0,0.0,245.74,0.0,0.0,238.46,238.74,260.01,413.27,432.06,431.82,425.72,0.0,0.0,0.0,,,,0.0,,,,0.0,,,,,,,,49.96,0.0,124.0,,0.0,20.6,78.5,2025-09-18 01:52:13,0,0
2025-09-18 01:52:58,91.0,0.0,245.85,0.0,0.0,238.22,239.27,260.06,413.52,432.56,431.66,425.91,0.0,0.0,0.0,,,,0.0,,,,0.0,,,,,,,,49.97,0.0,124.0,,0.0,20.6,78.0,2025-09-18 01:52:58,0,0
2025-09-18 01:53:43,91.0,0.0,245.62,0.0,0.0,238.64,239.07,259.03,413.8,431.48,431.21,425.5,0.0,0.0,0.0,,,,0.0,,,,0.0,,,,,,,,49.96,0.0,124.0,,0.0,20.6,77.8,2025-09-18 01:53:43,0,0
2025-09-18 01:54:28,91.0,0.0,245.79,0.0,0.0,238.75,239.61,258.85,414.37,431.77,431.23,425.79,0.0,0.0,0.0,,,,0.0,,,,0.0,,,,,,,,49.98,0.0,124.0,,0.0,21.0,77.1,2025-09-18 01:54:28,0,0
2025-09-18 01:55:13,91.0,0.0,245.54,0.0,0.0,238.99,240.2,257.44,414.99,431.06,430.13,425.37,0.0,0.0,0.0,,,,0.0,,,,0.0,,,,,,,,49.98,0.0,124.0,,0.0,21.0,76.5,2025-09-18 01:55:13,0,0
2025-09-18 01:55:58,91.0,0.0,245.06,0.0,0.0,239.76,241.0,254.41,416.35,429.09,428.03,424.57,0.0,0.0,0.0,,,,0.0,,,,0.0,,,,,,,,49.96,0.0,124.0,,0.0,21.0,76.0,2025-09-18 01:55:58,0,0
2025-09-18 01:56:43,91.0,0.0,245.2,0.0,0.0,239.23,240.53,255.85,415.48,429.95,428.83,424.75,0.0,0.0,0.0,,,,0.0,,,,0.0,,,,,,,,49.96,0.0,124.0,,0.0,21.0,75.5,2025-09-18 01:56:43,0,0
2025-09-18 01:57:28,91.0,0.0,245.06,0.0,0.0,239.27,240.35,255.56,415.36,429.54,428.61,424.5,0.0,0.0,0.0,,,,0.0,,,,0.0,,,,,,,,49.96,0.0,124.0,,0.0,21.0,74.9,2025-09-18 01:57:28,0,0
2025-09-18 01:58:13,91.0,0.0,245.03,0.0,0.0,239.35,240.22,255.53,415.32,429.4,428.65,424.46,0.0,0.0,0.0,,,,0.0,,,,0.0,,,,,,,,49.97,0.0,124.0,,0.0,21.1,74.2,2025-09-18 01:58:13,0,0
2025-09-18 01:58:58,91.0,0.0,245.13,0.0,0.0,238.92,240.56,255.93,415.23,430.04,428.62,424.63,0.0,0.0,0.0,,,,0.0,,,,0.0,,,,,,,,49.99,0.0,124.0,,0.0,21.0,74.0,2025-09-18 01:58:58,0,0
2025-09-18 01:59:43,91.0,0.0,246.66,0.0,0.0,241.64,241.14,257.38,417.97,431.8,432.06,427.28,0.0,0.0,0.0,,,,0.0,,,,0.0,,,,,,,,49.99,0.0,124.0,,0.0,21.1,73.4,2025-09-18 01:59:43,0,0
2025-09-18 02:00:28,91.0,0.0,246.69,0.0,0.0,241.82,241.03,257.21,418.16,431.58,432.52,427.4,0.0,0.0,0.0,,,,0.0,,,,0.0,,,,,,,,49.96,0.0,124.0,,0.0,21.1,73.2,2025-09-18 02:00:28,0,0
2025-09-18 02:01:13,91.0,0.0,247.51,0.0,0.0,241.73,240.13,260.68,417.3,433.84,435.2,428.78,0.0,0.0,0.0,,,,0.0,,,,0.0,,,,,,,,49.97,0.0,124.0,,0.0,21.1,73.1,2025-09-18 02:01:13,0,0
2025-09-18 02:01:58,91.0,0.0,247.62,0.0,0.0,242.02,239.94,260.9,417.39,433.87,435.64,428.97,0.0,0.0,0.0,,,,0.0,,,,0.0,,,,,,,,50.0,0.0,124.0,,0.0,21.1,72.6,2025-09-18 02:01:58,0,0
2025-09-18 02:02:43,91.0,0.0,247.63,0.0,0.0,242.39,238.82,261.68,416.74,433.6,436.64,428.99,0.0,0.0,0.0,,,,0.0,,,,0.0,,,,,,,,49.93,0.0,124.0,,0.0,21.1,73.0,2025-09-18 02:02:43,0,0
2025-09-18 02:03:28,91.0,0.0,247.79,0.0,0.0,242.79,238.98,261.48,417.33,433.53,436.93,429.26,0.0,0.0,0.0,,,,0.0,,,,0.0,,,,,,,,49.96,0.0,124.0,,0.0,21.1,73.2,2025-09-18 02:03:28,0,0
2025-09-18 02:04:13,91.0,0.0,247.76,0.0,0.0,243.21,239.14,260.93,417.84,433.26,436.64,429.25,0.0,0.0,0.0,,,,0.0,,,,0.0,,,,,,,,49.93,0.0,124.0,,0.0,21.1,73.2,2025-09-18 02:04:13,0,0
2025-09-18 02:04:58,91.0,0.0,247.68,0.0,0.0,243.11,239.02,260.91,417.54,433.09,436.48,429.02,0.0,0.0,0.0,,,,0.0,,,,0.0,,,,,,,,49.92,0.0,124.0,,0.0,21.1,73.4,2025-09-18 02:04:58,0,0
2025-09-18 02:05:43,91.0,0.0,247.8,0.0,0.0,242.72,239.53,261.16,417.64,433.75,436.47,429.29,0.0,0.0,0.0,,,,0.0,,,,0.0,,,,,,,,49.95,0.0,124.0,,0.0,21.1,73.4,2025-09-18 02:05:43,0,0
2025-09-18 02:06:28,91.0,0.0,248.03,0.0,0.0,243.17,239.66,261.26,418.15,433.94,436.94,429.68,0.0,0.0,0.0,,,,0.0,,,,0.0,,,,,,,,49.97,0.0,124.0,,0.0,21.1,73.4,2025-09-18 02:06:28,0,0
2025-09-18 02:07:13,91.0,0.0,246.5,0.0,0.0,240.46,239.27,259.77,415.46,432.3,433.32,427.03,0.0,0.0,0.0,,,,0.0,,,,0.0,,,,,,,,49.98,0.0,124.0,,0.0,21.2,73.7,2025-09-18 02:07:13,0,0
2025-09-18 02:07:58,91.0,0.0,246.26,0.0,0.0,240.21,239.2,259.32,415.21,431.93,432.7,426.62,0.0,0.0,0.0,,,,0.0,,,,0.0,,,,,,,,49.94,0.0,124.0,,0.0,21.2,73.8,2025-09-18 02:07:58,0,0
2025-09-18 02:08:43,91.0,3.64,244.47,7.53,22.58,238.19,238.05,257.16,412.44,428.97,429.02,423.44,8.07,6.02,8.49,,,,4.06,,,,5.52,,,,0.66,0.56,0.74,0.69,49.94,0.0,124.0,,1.0,21.2,73.3,2025-09-18 02:08:43,1,0
2025-09-18 02:09:28,91.0,3.66,244.38,7.51,22.53,237.76,238.04,257.35,412.05,429.13,428.89,423.38,8.03,6.02,8.49,,,,4.1,,,,5.49,,,,0.67,0.57,0.74,0.7,49.95,0.0,124.0,,1.0,21.1,70.2,2025-09-18 02:09:28,1,0
2025-09-18 02:10:13,91.0,3.62,244.37,7.4,22.21,237.97,237.97,257.16,412.18,428.9,428.9,423.33,7.96,5.92,8.33,,,,4.07,,,,5.49,,,,0.66,0.56,0.73,0.69,49.95,0.0,124.0,,1.0,20.6,66.7,2025-09-18 02:10:13,1,0
2025-09-18 02:10:58,91.0,0.0,245.71,0.0,0.0,240.41,240.12,256.61,416.15,430.26,430.51,425.64,0.0,0.0,0.0,,,,0.0,,,,0.0,,,,,,,,49.95,0.0,124.0,,0.0,20.5,64.7,2025-09-18 02:10:58,0,0
2025-09-18 02:11:43,91.0,0.0,245.49,0.0,0.0,240.85,240.33,255.3,416.71,429.29,429.74,425.25,0.0,0.0,0.0,,,,0.0,,,,0.0,,,,,,,,49.95,0.0,124.0,,0.0,20.3,66.5,2025-09-18 02:11:43,0,0
2025-09-18 02:12:28,91.0,0.0,245.81,0.0,0.0,241.23,239.7,256.51,416.5,429.81,431.12,425.81,0.0,0.0,0.0,,,,0.0,,,,0.0,,,,,,,,49.96,0.0,124.0,,0.0,19.8,69.1,2025-09-18 02:12:28,0,0
2025-09-18 02:13:13,91.0,0.0,245.67,0.0,0.0,240.4,239.82,256.8,415.87,430.29,430.53,425.56,0.0,0.0,0.0,,,,0.0,,,,0.0,,,,,,,,49.96,0.0,124.0,,0.0,19.8,71.4,2025-09-18 02:13:13,0,0
2025-09-18 02:13:58,91.0,0.0,245.42,0.0,0.0,240.54,240.1,255.54,416.32,429.29,429.78,425.13,0.0,0.0,0.0,,,,0.0,,,,0.0,,,,,,,,49.96,0.0,124.0,,0.0,19.8,73.9,2025-09-18 02:13:58,0,0
2025-09-18 02:14:43,91.0,0.0,245.71,0.0,0.0,240.04,240.88,256.22,416.49,430.57,429.87,425.67,0.0,0.0,0.0,,,,0.0,,,,0.0,,,,,,,,49.95,0.0,124.0,,0.0,19.8,76.2,2025-09-18 02:14:43,0,0
2025-09-18 02:15:28,91.0,0.0,245.74,0.0,0.0,240.25,240.82,256.15,416.62,430.46,429.97,425.68,0.0,0.0,0.0,,,,0.0,,,,0.0,,,,,,,,49.95,0.0,124.0,,0.0,19.8,78.1,2025-09-18 02:15:28,0,0
2025-09-18 02:16:13,91.0,0.0,246.41,0.0,0.0,239.54,240.32,259.38,415.57,432.86,432.19,426.87,0.0,0.0,0.0,,,,0.0,,,,0.0,,,,,,,,49.96,0.0,124.0,,0.0,19.9,79.5,2025-09-18 02:16:13,0,0
2025-09-18 02:16:58,91.0,0.0,248.2,0.0,0.0,242.44,240.78,261.38,418.48,435.01,436.42,429.97,0.0,0.0,0.0,,,,0.0,,,,0.0,,,,,,,,49.94,0.0,124.0,,0.0,20.3,80.9,2025-09-18 02:16:58,0,0
2025-09-18 02:17:43,91.0,0.0,248.15,0.0,0.0,242.03,240.78,261.63,418.13,435.22,436.29,429.88,0.0,0.0,0.0,,,,0.0,,,,0.0,,,,,,,,49.94,0.0,124.0,,0.0,20.3,82.1,2025-09-18 02:17:43,0,0
2025-09-18 02:18:28,91.0,0.0,248.19,0.0,0.0,241.93,240.85,261.67,418.2,435.32,436.34,429.95,0.0,0.0,0.0,,,,0.0,,,,0.0,,,,,,,,49.93,0.0,124.0,,0.0,20.4,82.8,2025-09-18 02:18:28,0,0
2025-09-18 02:19:13,91.0,0.0,248.08,0.0,0.0,242.04,240.9,261.29,418.3,435.19,436.07,429.86,0.0,0.0,0.0,,,,0.0,,,,0.0,,,,,,,,49.94,0.0,124.0,,0.0,20.4,83.5,2025-09-18 02:19:13,0,0
2025-09-18 02:19:58,91.0,0.0,248.25,0.0,0.0,242.26,240.92,261.57,418.45,435.29,436.29,430.03,0.0,0.0,0.0,,,,0.0,,,,0.0,,,,,,,,49.96,0.0,124.0,,0.0,20.5,84.0,2025-09-18 02:19:58,0,0
2025-09-18 02:20:43,91.0,0.0,248.27,0.0,0.0,242.06,241.19,261.56,418.51,435.51,436.26,430.09,0.0,0.0,0.0,,,,0.0,,,,0.0,,,,,,,,49.96,0.0,124.0,,0.0,20.5,84.4,2025-09-18 02:20:43,0,0
2025-09-18 02:21:28,91.0,0.0,248.32,0.0,0.0,242.19,241.35,261.41,418.76,435.52,436.24,430.17,0.0,0.0,0.0,,,,0.0,,,,0.0,,,,,,,,49.97,0.0,124.0,,0.0,20.6,84.7,2025-09-18 02:21:28,0,0
2025-09-18 02:22:13,91.0,0.0,248.43,0.0,0.0,242.37,241.3,261.63,418.87,435.67,436.58,430.37,0.0,0.0,0.0,,,,0.0,,,,0.0,,,,,,,,49.97,0.0,124.0,,0.0,20.6,85.1,2025-09-18 02:22:13,0,0
2025-09-18 02:22:58,91.0,0.0,248.72,0.0,0.0,242.59,240.96,262.81,418.59,436.41,437.64,430.88,0.0,0.0,0.0,,,,0.0,,,,0.0,,,,,,,,49.97,0.0,124.0,,0.0,21.1,85.3,2025-09-18 02:22:58,0,0
2025-09-18 02:23:43,91.0,0.0,248.85,0.0,0.0,242.53,240.76,263.15,418.43,436.64,438.25,431.11,0.0,0.0,0.0,,,,0.0,,,,0.0,,,,,,,,49.96,0.0,124.0,,0.0,21.1,85.3,2025-09-18 02:23:43,0,0
2025-09-18 02:24:28,91.0,0.0,248.79,0.0,0.0,242.57,240.34,263.47,418.21,436.43,438.27,430.92,0.0,0.0,0.0,,,,0.0,,,,0.0,,,,,,,,49.95,0.0,124.0,,0.0,21.2,85.4,2025-09-18 02:24:28,0,0
2025-09-18 02:25:13,91.0,3.61,247.17,7.61,22.82,241.49,238.64,261.38,415.81,433.18,435.61,428.2,8.12,6.01,8.7,,,,4.32,,,,5.63,,,,0.64,0.52,0.72,0.68,49.96,0.0,125.0,,1.0,21.2,85.6,2025-09-18 02:25:13,1,0
2025-09-18 02:25:58,91.0,3.67,246.42,7.6,22.77,241.58,239.96,257.73,417.03,431.1,432.49,426.87,8.2,6.08,8.49,,,,4.21,,,,5.6,,,,0.66,0.56,0.71,0.69,49.97,0.0,125.0,,1.0,21.2,83.9,2025-09-18 02:25:58,1,0
2025-09-18 02:26:43,91.0,3.68,245.71,7.59,22.77,241.5,240.09,255.55,417.07,429.31,430.52,425.63,8.2,6.15,8.42,,,,4.13,,,,5.59,,,,0.66,0.58,0.71,0.7,49.95,0.0,125.0,,1.0,21.2,80.8,2025-09-18 02:26:43,1,0
