readable_time,Active Energy (kWh),Total Active Power (kW),Avg L-N Voltage (V),Average Phase Current (A),Total Phase Current (A),L1-N Voltage (V),L2-N Voltage (V),L3-N Voltage (V),L1-L2 Voltage (V),L2-L3 Voltage (V),L3-L1 Voltage (V),Avg L-L Voltage (V),Phase Current L1 (A),Phase Current L2 (A),Phase Current L3 (A),L1 Active Power (kW),L2 Active Power (kW),L3 Active Power (kW),Total Reactive Power (kVAR),L1 Reactive Power (kVAR),L2 Reactive Power (kVAR),L3 Reactive Power (kVAR),Total Apparent Power (kVA),L1 Apparent Power (kVA),L2 Apparent Power (kVA),L3 Apparent Power (kVA),Avg Power Factor,L1 Power Factor,L2 Power Factor,L3 Power Factor,Avg Frequency (Hz),Apparent Energy (kVAh),Reactive Energy (kVARh),Condensing Unit Status,Machine Status,Temperature (°C),Humidity (%),Door Status,df2_time,compressor_on,heater_on,door_status
2025-09-18 14:09:28,132,3.49,219.93,6.14,18.43,217.71,211.96,230.13,371.64,382.74,387.55,380.64,7.23,4.82,6.39,,,,2.04,,,,4.06,,,,0.86,0.84,0.89,0.86,49.97,0,166,,1,4.6,81.9,0,2025-09-18 14:09:28,1,0,0
2025-09-18 14:10:58,132,0.07,241.02,0.09,0.28,241.7,240.14,241.11,417.31,416.85,418.2,417.45,0.0,0.28,0.0,,,,0.0,,,,0.07,,,,,,1.0,,50.01,0,166,,1,4.1,75.1,0,2025-09-18 14:10:58,0,1,0
2025-09-18 14:11:43,132,0.07,238.91,0.09,0.28,236.77,238.6,242.28,411.28,415.5,414.63,413.8,0.0,0.28,0.0,,,,0.0,,,,0.07,,,,,,1.0,,50.0,0,166,,1,4.1,74.4,0,2025-09-18 14:11:43,0,1,0
2025-09-18 14:12:28,132,0.07,239.49,0.09,0.28,238.57,238.57,241.33,413.22,415.61,414.46,413.82,0.0,0.28,0.0,,,,0.0,,,,0.07,,,,,,1.0,,49.98,0,166,,1,4.1,74.9,0,2025-09-18 14:12:28,0,1,0
2025-09-18 14:13:13,132,0.07,239.76,0.09,0.28,238.09,239.17,241.84,413.19,416.66,415.99,415.28,0.0,0.28,0.0,,,,0.0,,,,0.07,,,,,,1.0,,50.04,0,166,,1,4.1,75.5,0,2025-09-18 14:13:13,0,1,0
2025-09-18 14:13:58,132,0.07,238.56,0.09,0.28,237.35,237.84,240.48,411.1,413.95,413.38,412.81,0.0,0.28,0.0,,,,0.0,,,,0.07,,,,,,1.0,,49.97,0,166,,1,4.1,76.6,0,2025-09-18 14:13:58,0,1,0
2025-09-18 14:14:43,132,0.07,237.49,0.09,0.28,236.13,237.67,240.03,409.58,412.68,411.76,411.34,0.0,0.28,0.0,,,,0.0,,,,0.07,,,,,,1.0,,49.95,0,166,,1,4.1,77.8,0,2025-09-18 14:14:43,0,1,0
2025-09-18 14:15:28,132,0.07,238.38,0.09,0.28,236.17,238.09,240.89,410.72,414.81,413.15,412.9,0.0,0.28,0.0,,,,0.0,,,,0.07,,,,,,1.0,,50.02,0,166,,1,4.1,79.2,0,2025-09-18 14:15:28,0,1,0
2025-09-18 14:16:13,132,0.07,237.98,0.09,0.28,235.99,238.06,239.89,410.54,413.92,412.13,412.2,0.0,0.28,0.0,,,,0.0,,,,0.07,,,,,,1.0,,49.98,0,166,,1,4.1,80.6,0,2025-09-18 14:16:13,0,1,0
2025-09-18 14:16:58,132,0.07,237.8,0.09,0.28,235.7,238.0,239.71,410.24,413.71,411.72,411.89,0.0,0.28,0.0,,,,0.0,,,,0.07,,,,,,1.0,,50.01,0,166,,1,4.1,82.2,0,2025-09-18 14:16:58,0,1,0
2025-09-18 14:17:43,132,0.07,238.27,0.09,0.28,236.09,238.44,240.28,410.96,414.58,412.55,412.7,0.0,0.28,0.0,,,,0.0,,,,0.07,,,,,,1.0,,50.01,0,166,,1,4.2,83.7,0,2025-09-18 14:17:43,0,1,0
2025-09-18 14:18:28,132,0.07,239.2,0.09,0.28,236.78,239.47,241.35,412.45,416.4,414.08,414.31,0.0,0.28,0.0,,,,0.0,,,,0.07,,,,,,1.0,,49.98,0,166,,1,4.2,85.0,0,2025-09-18 14:18:28,0,1,0
2025-09-18 14:19:13,132,0.07,239.34,0.09,0.28,237.05,239.39,241.59,412.61,416.54,414.52,414.56,0.0,0.28,0.0,,,,0.0,,,,0.07,,,,,,1.0,,49.97,0,166,,1,4.6,86.0,0,2025-09-18 14:19:13,0,1,0
2025-09-18 14:19:58,132,0.07,239.32,0.09,0.28,237.74,238.86,241.37,412.75,415.89,414.93,414.52,0.0,0.28,0.0,,,,0.0,,,,0.07,,,,,,1.0,,49.99,0,166,,1,4.7,87.0,0,2025-09-18 14:19:58,0,1,0
2025-09-18 14:20:43,132,0.07,239.01,0.09,0.28,237.52,238.62,240.89,412.35,415.27,414.32,413.98,0.0,0.28,0.0,,,,0.0,,,,0.07,,,,,,1.0,,50.0,0,166,,1,4.7,88.0,0,2025-09-18 14:20:43,0,1,0
2025-09-18 14:21:28,132,0.07,240.16,0.09,0.28,239.02,239.37,242.08,414.3,416.95,416.65,415.97,0.0,0.28,0.0,,,,0.0,,,,0.07,,,,,,1.0,,49.94,0,166,,1,4.8,88.9,0,2025-09-18 14:21:28,0,1,0
2025-09-18 14:22:13,132,3.46,239.04,6.09,18.19,236.36,237.83,242.94,410.66,416.37,415.1,414.04,7.14,5.34,5.71,,,,2.55,,,,4.34,,,,0.79,0.84,0.76,0.76,49.99,0,167,,1,4.8,89.7,0,2025-09-18 14:22:13,1,0,0
2025-09-18 14:22:58,132,3.49,239.34,6.07,18.13,236.78,238.0,243.23,411.17,416.77,415.71,414.55,7.11,5.38,5.64,,,,2.6,,,,4.35,,,,0.79,0.84,0.77,0.76,50.01,0,167,,1,4.8,89.0,0,2025-09-18 14:22:58,1,0,0
2025-09-18 14:23:43,132,3.47,238.53,6.06,18.19,236.19,237.28,242.12,410.04,415.18,414.24,413.15,7.21,5.35,5.63,,,,2.57,,,,4.32,,,,0.79,0.84,0.76,0.76,50.02,0,167,,1,4.8,85.7,0,2025-09-18 14:23:43,1,0,0
2025-09-18 14:24:28,132,3.47,239.21,6.09,18.26,236.78,237.84,243.01,411.03,416.44,415.52,414.33,7.17,5.38,5.71,,,,2.6,,,,4.32,,,,0.8,0.85,0.77,0.77,49.98,0,167,,1,4.7,82.0,0,2025-09-18 14:24:28,1,0,0
2025-09-18 14:25:13,132,3.41,239.26,5.98,17.94,236.0,237.57,243.2,410.99,416.67,415.58,414.41,7.05,5.31,5.58,,,,2.59,,,,4.32,,,,0.79,0.84,0.76,0.76,49.99,0,167,,1,4.7,77.7,0,2025-09-18 14:25:13,1,0,0
2025-09-18 14:25:58,132,3.45,239.55,6.07,18.22,237.03,238.15,243.48,411.52,417.11,414.07,413.06,7.24,5.32,5.66,,,,2.58,,,,4.31,,,,0.79,0.84,0.76,0.76,50.02,0,167,,1,4.2,73.6,0,2025-09-18 14:25:58,1,0,0
2025-09-18 14:26:43,133,3.47,239.48,6.09,18.26,236.92,238.14,243.39,411.41,417.03,415.97,414.8,7.17,5.36,5.72,,,,2.57,,,,4.36,,,,0.79,0.85,0.77,0.76,49.93,0,167,,1,4.1,69.7,0,2025-09-18 14:26:43,1,0,0
2025-09-18 14:27:28,133,0.07,239.87,0.09,0.28,238.3,238.17,243.13,412.64,416.83,416.94,415.47,0.0,0.28,0.0,,,,0.0,,,,0.07,,,,,,1.0,,49.98,0,167,,1,4.0,67.0,0,2025-09-18 14:27:28,0,1,0
2025-09-18 14:28:13,133,0.07,238.51,0.09,0.28,236.62,237.16,241.76,410.31,414.76,414.3,413.12,0.0,0.28,0.0,,,,0.0,,,,0.07,,,,,,1.0,,49.99,0,167,,1,3.9,67.2,0,2025-09-18 14:28:13,0,1,0
2025-09-18 14:28:58,133,0.07,238.76,0.09,0.28,236.81,237.34,242.06,410.7,415.18,414.79,413.56,0.0,0.28,0.0,,,,0.0,,,,0.07,,,,,,1.0,,50.03,0,167,,1,3.9,70.0,0,2025-09-18 14:28:58,0,1,0
2025-09-18 14:29:43,133,0.07,238.78,0.09,0.28,236.91,237.37,242.05,410.74,415.2,414.8,413.58,0.0,0.28,0.0,,,,0.0,,,,0.07,,,,,,1.0,,50.01,0,167,,1,3.9,72.9,0,2025-09-18 14:29:43,0,1,0
2025-09-18 14:30:28,133,0.07,239.04,0.09,0.28,236.79,237.82,242.52,411.02,415.99,415.1,414.04,0.0,0.28,0.0,,,,0.0,,,,0.07,,,,,,1.0,,50.02,0,167,,1,3.9,75.3,0,2025-09-18 14:30:28,0,1,0
2025-09-18 14:31:13,133,0.07,240.16,0.09,0.28,237.72,238.59,243.6,412.98,417.6,417.33,415.97,0.0,0.28,0.0,,,,0.0,,,,0.07,,,,,,1.0,,49.96,0,167,,1,3.9,77.3,0,2025-09-18 14:31:13,0,1,0
2025-09-18 14:31:58,133,0.07,239.83,0.09,0.28,237.67,238.12,243.23,412.46,417.06,416.71,415.41,0.0,0.28,0.0,,,,0.0,,,,0.07,,,,,,1.0,,49.98,0,167,,1,4.0,78.7,0,2025-09-18 14:31:58,0,1,0
2025-09-18 14:32:43,133,0.07,239.97,0.09,0.28,238.39,238.26,243.26,412.0,416.18,415.82,414.67,0.0,0.28,0.0,,,,0.0,,,,0.07,,,,,,1.0,,50.0,0,167,,1,4.0,80.1,0,2025-09-18 14:32:43,0,1,0
2025-09-18 14:33:28,133,0.07,240.03,0.09,0.28,238.38,238.31,243.41,412.83,417.19,417.25,415.76,0.0,0.28,0.0,,,,0.0,,,,0.07,,,,,,1.0,,50.0,0,167,,1,4.0,81.4,0,2025-09-18 14:33:28,0,1,0
2025-09-18 14:34:13,133,0.07,239.42,0.09,0.28,237.8,237.96,242.5,412.02,416.1,415.96,414.63,0.0,0.28,0.0,,,,0.0,,,,0.07,,,,,,1.0,,49.98,0,167,,1,4.0,82.7,0,2025-09-18 14:34:13,0,1,0
2025-09-18 14:34:58,133,0.07,239.38,0.09,0.28,237.83,237.86,242.45,411.96,415.97,415.94,414.62,0.0,0.28,0.0,,,,0.0,,,,0.07,,,,,,1.0,,49.99,0,167,,1,4.1,84.0,0,2025-09-18 14:34:58,0,1,0
2025-09-18 14:35:43,133,0.07,239.42,0.09,0.28,237.65,238.1,242.52,412.01,417.2,416.73,415.51,0.0,0.28,0.0,,,,0.0,,,,0.07,,,,,,1.0,,49.97,0,167,,1,4.1,85.2,0,2025-09-18 14:35:43,0,1,0
2025-09-18 14:36:28,133,0.07,240.0,0.09,0.28,238.08,238.53,243.39,412.76,417.36,416.97,415.7,0.0,0.28,0.0,,,,0.0,,,,0.07,,,,,,1.0,,50.02,0,167,,1,4.2,86.1,0,2025-09-18 14:36:28,0,1,0
2025-09-18 14:37:13,133,0.07,239.5,0.09,0.28,238.0,237.9,242.61,412.14,416.14,415.93,414.75,0.0,0.28,0.0,,,,0.0,,,,0.07,,,,,,1.0,,50.02,0,167,,1,4.2,86.9,0,2025-09-18 14:37:13,0,1,0
2025-09-18 14:37:58,133,0.07,240.13,0.09,0.28,238.49,238.43,243.47,413.02,417.35,417.4,415.92,0.0,0.28,0.0,,,,0.0,,,,0.07,,,,,,1.0,,50.02,0,167,,1,4.7,87.6,0,2025-09-18 14:37:58,0,1,0
2025-09-18 14:38:43,133,0.07,239.65,0.09,0.28,237.81,238.31,242.83,412.33,416.69,416.25,415.09,0.0,0.28,0.0,,,,0.0,,,,0.07,,,,,,1.0,,49.96,0,167,,1,4.7,88.2,0,2025-09-18 14:38:43,0,1,0
2025-09-18 14:39:28,133,0.07,239.9,0.09,0.28,237.63,237.93,242.36,412.62,417.19,416.75,415.52,0.0,0.28,0.0,,,,0.0,,,,0.07,,,,,,1.0,,50.01,0,167,,1,4.7,88.6,0,2025-09-18 14:39:28,0,1,0
2025-09-18 14:40:13,133,0.07,239.39,0.09,0.28,237.68,237.8,242.25,411.99,416.16,415.78,414.64,0.0,0.28,0.0,,,,0.0,,,,0.07,,,,,,1.0,,49.95,0,167,,1,4.8,89.0,0,2025-09-18 14:40:13,0,1,0
2025-09-18 14:40:58,133,0.07,239.54,0.09,0.28,238.06,237.93,242.62,412.22,415.84,415.78,414.5,0.0,0.28,0.0,,,,0.0,,,,0.07,,,,,,1.0,,50.01,0,167,,1,4.8,89.3,0,2025-09-18 14:40:58,0,1,0
2025-09-18 14:41:43,133,3.51,239.34,6.1,18.33,236.83,237.94,243.25,411.16,416.73,415.77,414.56,7.17,5.44,5.71,,,,2.59,,,,4.41,,,,0.8,0.85,0.77,0.77,49.99,0,167,,1,4.8,89.6,0,2025-09-18 14:41:43,1,0,0
2025-09-18 14:42:28,133,3.57,239.28,6.19,18.6,236.79,237.88,243.17,411.08,416.61,415.67,414.45,7.3,5.52,5.77,,,,2.59,,,,4.44,,,,0.8,0.85,0.78,0.78,50.0,0,167,,1,4.8,88.4,0,2025-09-18 14:42:28,1,0,0
2025-09-18 14:43:13,133,3.65,237.91,6.28,18.83,235.16,236.99,241.59,408.89,414.93,413.25,412.45,7.41,5.59,5.82,,,,2.56,,,,4.47,,,,0.81,0.86,0.79,0.78,49.98,0,167,,1,4.8,84.9,0,2025-09-18 14:43:13,1,0,0
2025-09-18 14:43:58,133,3.55,238.09,6.15,18.45,235.53,236.84,241.89,409.08,414.6,413.47,412.12,7.23,5.45,5.77,,,,2.55,,,,4.42,,,,0.8,0.86,0.78,0.77,50.05,0,167,,1,4.7,80.9,0,2025-09-18 14:43:58,1,0,0
2025-09-18 14:44:43,133,3.51,238.57,6.12,18.37,235.68,237.56,242.47,409.84,415.73,414.1,413.22,7.23,5.48,5.66,,,,2.6,,,,4.32,,,,0.8,0.85,0.78,0.77,49.96,0,167,,1,4.7,76.8,0,2025-09-18 14:44:43,1,0,0
