readable_time,Active Energy (kWh),Total Active Power (kW),Avg L-N Voltage (V),Average Phase Current (A),Total Phase Current (A),L1-N Voltage (V),L2-N Voltage (V),L3-N Voltage (V),L1-L2 Voltage (V),L2-L3 Voltage (V),L3-L1 Voltage (V),Avg L-L Voltage (V),Phase Current L1 (A),Phase Current L2 (A),Phase Current L3 (A),L1 Active Power (kW),L2 Active Power (kW),L3 Active Power (kW),Total Reactive Power (kVAR),L1 Reactive Power (kVAR),L2 Reactive Power (kVAR),L3 Reactive Power (kVAR),Total Apparent Power (kVA),L1 Apparent Power (kVA),L2 Apparent Power (kVA),L3 Apparent Power (kVA),Avg Power Factor,L1 Power Factor,L2 Power Factor,L3 Power Factor,Avg Frequency (Hz),Apparent Energy (kVAh),Reactive Energy (kVARh),Condensing Unit Status,Machine Status,df2_time,Temperature (°C),Humidity (%),Door Status,compressor_on,heater_on
2025-09-18 14:26:43,348.0,2.75,239.37,5.63,16.88,236.42,237.41,243.29,411.21,416.82,415.8,414.61,7.22,4.21,5.45,,,,2.9,,,,4.08,,,,0.68,0.73,0.63,0.68,49.96,0,498,,1,2025-09-18 14:26:43,-13.9,51.7,1,1,0
2025-09-18 14:27:28,348.0,2.76,239.0,5.72,17.15,236.74,237.69,242.47,411.02,415.63,415.26,413.97,7.27,4.93,4.94,,,,2.88,,,,4.06,,,,0.66,0.75,0.59,0.65,50.0,0,498,,1,2025-09-18 14:27:28,-13.9,52.4,0,1,0
2025-09-18 14:28:13,348.0,2.77,238.43,5.66,16.97,237.31,237.74,241.68,410.16,414.73,414.05,412.98,6.82,4.85,5.3,,,,2.94,,,,4.04,,,,0.67,0.74,0.63,0.63,49.96,0,498,,1,2025-09-18 14:28:13,-13.9,53.1,0,1,0
2025-09-18 14:28:58,348.0,2.76,238.86,5.66,16.97,236.97,237.37,242.23,410.79,414.89,414.25,413.16,6.86,4.91,5.21,,,,2.9,,,,4.01,,,,0.66,0.74,0.62,0.63,50.04,0,498,,1,2025-09-18 14:28:58,-13.9,53.4,0,1,0
2025-09-18 14:29:43,348.0,2.76,239.38,5.66,16.97,236.5,237.16,241.71,411.51,416.47,415.91,414.63,7.41,4.32,5.25,,,,2.89,,,,4.08,,,,0.67,0.73,0.61,0.68,49.98,0,498,,1,2025-09-18 14:29:43,-13.9,53.5,0,1,0
2025-09-18 14:30:28,348.0,2.78,238.46,5.63,16.89,236.47,237.22,241.7,410.67,415.55,414.69,413.64,6.86,4.51,5.51,,,,2.94,,,,4.03,,,,0.68,0.74,0.65,0.65,49.94,0,498,,1,2025-09-18 14:30:28,-13.9,53.4,0,1,0
2025-09-18 14:31:13,348.0,2.78,239.48,5.67,17.01,237.63,238.11,242.7,412.0,417.51,417.23,415.85,7.29,4.26,5.46,,,,2.98,,,,4.12,,,,0.68,0.73,0.63,0.68,49.99,0,498,,1,2025-09-18 14:31:13,-13.9,53.4,0,1,0
2025-09-18 14:31:58,348.0,2.78,239.84,5.71,17.13,237.93,238.4,243.2,412.51,417.8,417.73,416.23,7.51,4.34,5.28,,,,2.96,,,,4.14,,,,0.67,0.73,0.6,0.69,50.02,0,498,,1,2025-09-18 14:31:58,-13.9,53.2,0,1,0
2025-09-18 14:32:43,348.0,2.8,239.27,5.66,16.98,237.61,237.84,242.35,412.41,416.92,416.5,415.28,6.97,4.47,5.54,,,,2.99,,,,4.09,,,,0.68,0.73,0.62,0.69,49.98,0,498,,1,2025-09-18 14:32:43,-13.9,53.1,0,1,0
2025-09-18 14:33:28,348.0,2.8,239.32,5.67,17.01,237.7,237.81,242.45,411.8,415.92,417.34,416.01,7.21,4.29,5.52,,,,2.98,,,,4.12,,,,0.68,0.73,0.63,0.68,49.96,0,498,,1,2025-09-18 14:33:28,-13.9,52.9,0,1,0
2025-09-18 14:34:13,348.0,2.8,240.0,5.77,17.32,238.01,238.54,243.45,412.51,416.74,416.88,415.37,7.5,4.84,4.99,,,,2.91,,,,4.15,,,,0.66,0.74,0.58,0.67,50.01,0,498,,1,2025-09-18 14:34:13,-13.9,52.8,0,1,0
2025-09-18 14:34:58,348.0,2.81,240.12,5.77,17.32,238.42,238.38,243.56,412.92,416.31,416.37,414.95,7.31,4.99,5.02,,,,2.92,,,,4.12,,,,0.66,0.74,0.58,0.66,49.99,0,498,,1,2025-09-18 14:34:58,-13.9,52.7,0,1,0
2025-09-18 14:35:43,348.0,2.79,239.67,5.66,16.97,237.8,238.3,242.9,412.31,416.74,416.31,415.12,6.92,4.55,5.5,,,,2.98,,,,4.13,,,,0.68,0.73,0.63,0.68,49.95,0,499,,1,2025-09-18 14:35:43,-13.8,52.6,0,1,0
2025-09-18 14:36:28,349.0,2.84,240.46,5.81,17.42,238.83,238.69,243.87,413.54,417.92,418.04,416.5,7.65,4.65,5.12,,,,2.92,,,,4.15,,,,0.67,0.74,0.59,0.69,49.99,0,499,,1,2025-09-18 14:36:28,-13.8,52.5,0,1,0
2025-09-18 14:37:13,349.0,2.81,240.32,5.79,17.36,238.44,238.73,243.79,413.24,417.88,417.63,415.14,7.46,4.92,4.98,,,,2.92,,,,4.13,,,,0.66,0.74,0.58,0.67,49.98,0,499,,1,2025-09-18 14:37:13,-13.2,52.5,0,1,0
2025-09-18 14:37:58,349.0,2.82,240.09,5.78,17.33,238.25,238.47,243.54,412.85,417.44,417.25,415.82,7.63,4.54,5.16,,,,2.95,,,,4.17,,,,0.67,0.74,0.6,0.69,49.97,0,499,,1,2025-09-18 14:37:58,-13.2,52.4,0,1,0
2025-09-18 14:38:43,349.0,2.85,239.41,5.76,17.65,237.88,237.8,242.54,411.95,415.99,416.06,414.67,7.28,5.07,5.3,,,,2.96,,,,4.1,,,,0.68,0.74,0.64,0.65,50.03,0,499,,1,2025-09-18 14:38:43,-13.2,52.4,0,1,0
2025-09-18 14:39:28,349.0,2.84,239.14,5.7,17.35,237.59,237.61,242.23,411.54,415.56,415.54,414.21,7.11,5.06,5.18,,,,2.99,,,,4.11,,,,0.68,0.74,0.64,0.66,50.0,0,499,,1,2025-09-18 14:39:28,-13.2,52.3,0,1,0
2025-09-18 14:40:13,349.0,2.83,239.27,5.7,17.11,237.68,237.75,242.37,411.73,415.8,415.74,415.7,7.05,4.48,5.59,,,,2.99,,,,4.1,,,,0.68,0.74,0.65,0.67,50.0,0,499,,1,2025-09-18 14:40:13,-13.2,52.4,1,1,0
2025-09-18 14:40:58,349.0,2.86,239.55,5.77,17.8,238.08,237.82,242.75,412.14,416.19,416.42,414.92,7.46,5.01,5.33,,,,2.96,,,,4.11,,,,0.67,0.75,0.62,0.65,50.0,0,499,,1,2025-09-18 14:40:58,-13.1,52.7,0,1,0
2025-09-18 14:41:43,349.0,2.85,239.09,5.79,17.36,236.89,237.57,242.82,410.89,416.04,415.45,414.13,7.54,4.77,5.05,,,,2.89,,,,4.13,,,,0.67,0.75,0.6,0.67,50.0,0,499,,1,2025-09-18 14:41:43,-13.1,53.0,0,1,0
2025-09-18 14:42:28,349.0,2.85,239.49,5.81,17.35,237.1,238.0,243.37,411.45,416.89,416.11,414.82,7.58,4.47,5.31,,,,2.87,,,,4.14,,,,0.69,0.74,0.64,0.69,49.95,0,499,,1,2025-09-18 14:42:28,-13.1,53.2,0,1,0
2025-09-18 14:43:13,349.0,2.87,238.21,5.79,17.38,235.72,236.93,241.99,409.33,414.76,413.72,412.6,7.46,4.88,5.04,,,,2.86,,,,4.12,,,,0.68,0.75,0.62,0.67,49.98,0,499,,1,2025-09-18 14:43:13,-13.1,53.2,0,1,0
2025-09-18 14:43:58,349.0,2.84,238.38,5.71,16.72,235.56,237.34,242.24,409.54,415.34,413.8,412.89,6.97,4.32,5.43,,,,2.9,,,,4.11,,,,0.7,0.74,0.66,0.69,50.0,0,499,,1,2025-09-18 14:43:58,-13.1,53.2,0,1,0
2025-09-18 14:44:43,349.0,2.87,238.08,5.7,16.95,235.33,237.05,241.85,409.09,414.75,413.26,412.37,6.86,4.43,5.66,,,,2.91,,,,4.09,,,,0.7,0.75,0.67,0.67,50.01,0,499,,1,2025-09-18 14:44:43,-12.4,53.2,0,1,0
2025-09-18 14:45:28,349.0,2.87,238.19,5.7,17.01,235.38,237.17,242.01,409.24,414.99,413.45,412.56,6.95,4.41,5.65,,,,2.91,,,,4.09,,,,0.7,0.75,0.68,0.67,49.98,0,499,,1,2025-09-18 14:45:28,-12.4,53.1,0,1,0
2025-09-18 14:46:13,349.0,2.87,238.17,5.77,17.44,235.66,237.02,241.84,409.35,414.71,413.54,412.53,7.18,5.09,5.17,,,,2.86,,,,4.09,,,,0.68,0.76,0.63,0.65,49.98,0,499,,1,2025-09-18 14:46:13,-12.4,53.0,0,1,0
2025-09-18 14:46:58,349.0,2.87,238.9,5.74,17.22,236.14,237.66,242.89,410.32,416.18,414.87,413.79,7.41,4.34,5.47,,,,2.91,,,,4.19,,,,0.69,0.75,0.62,0.7,50.11,0,499,,1,2025-09-18 14:46:58,-12.4,52.9,0,1,0
2025-09-18 14:47:43,349.0,2.9,240.0,5.87,17.62,238.36,238.23,243.41,412.7,416.99,417.15,415.61,7.67,4.85,5.09,,,,2.93,,,,4.22,,,,0.68,0.75,0.6,0.69,49.99,0,499,,1,2025-09-18 14:47:43,-12.4,52.8,0,1,0
2025-09-18 14:48:28,349.0,2.9,239.95,5.84,17.51,238.87,237.87,243.11,412.87,416.55,416.33,414.7,7.27,5.09,5.16,,,,2.95,,,,4.17,,,,0.67,0.75,0.59,0.67,49.99,0,499,,1,2025-09-18 14:48:28,-12.4,52.7,0,1,0
2025-09-18 14:49:13,349.0,2.91,240.45,5.88,17.65,239.11,238.37,243.88,413.51,417.65,418.29,416.48,7.82,4.58,5.26,,,,2.94,,,,4.24,,,,0.69,0.74,0.61,0.71,49.98,0,499,,1,2025-09-18 14:49:13,-12.3,52.6,0,1,0
2025-09-18 14:49:58,349.0,2.89,239.53,5.8,17.39,238.14,237.84,242.61,412.21,416.09,416.35,414.88,7.06,4.92,5.41,,,,2.99,,,,4.14,,,,0.68,0.75,0.63,0.66,50.0,0,500,,1,2025-09-18 14:49:58,-12.3,52.5,0,1,0
2025-09-18 14:50:43,349.0,2.9,239.73,5.76,17.28,237.82,238.36,243.01,412.38,416.89,416.42,415.23,7.0,4.68,5.61,,,,2.99,,,,4.15,,,,0.69,0.75,0.65,0.67,50.0,0,500,,1,2025-09-18 14:50:43,-12.3,52.4,0,1,0
2025-09-18 14:51:28,349.0,2.92,239.44,5.87,17.6,237.88,237.92,242.52,412.05,416.08,416.05,414.73,7.3,5.14,5.16,,,,2.94,,,,4.18,,,,0.67,0.75,0.6,0.67,50.0,0,500,,1,2025-09-18 14:51:28,-12.3,52.3,0,1,0
2025-09-18 14:52:13,349.0,2.91,240.24,5.87,17.62,238.58,238.46,243.69,413.13,417.56,417.67,416.12,7.74,4.63,5.25,,,,2.95,,,,4.23,,,,0.68,0.74,0.61,0.7,50.0,0,500,,1,2025-09-18 14:52:13,-12.3,52.2,0,1,0
2025-09-18 14:52:58,349.0,2.89,239.85,5.76,17.27,237.77,238.43,243.2,412.54,417.19,416.6,415.44,7.05,4.57,5.65,,,,2.99,,,,4.14,,,,0.69,0.75,0.65,0.67,49.96,0,500,,1,2025-09-18 14:52:58,-12.3,52.1,0,1,0
2025-09-18 14:53:43,349.0,2.92,240.33,5.81,17.42,238.36,238.81,243.83,413.24,417.99,417.6,416.28,7.4,4.4,5.62,,,,2.98,,,,4.22,,,,0.7,0.74,0.66,0.69,49.95,0,500,,1,2025-09-18 14:53:43,-12.3,52.2,0,1,0
2025-09-18 14:54:28,349.0,2.93,239.4,5.88,17.64,237.85,237.86,242.52,411.95,416.04,415.98,414.66,7.36,5.14,5.14,,,,2.94,,,,4.21,,,,0.68,0.75,0.6,0.68,50.04,0,500,,1,2025-09-18 14:54:28,-11.7,52.1,0,1,0
2025-09-18 14:55:13,349.0,2.94,239.55,5.91,17.72,237.98,237.93,242.75,412.15,416.29,416.33,414.92,7.55,5.07,5.09,,,,2.93,,,,4.22,,,,0.68,0.75,0.6,0.69,50.0,0,500,,1,2025-09-18 14:55:13,-11.6,52.0,0,1,0
2025-09-18 14:55:58,349.0,2.93,239.64,5.9,17.69,238.23,237.96,242.88,412.26,416.43,416.53,415.07,7.58,5.03,5.08,,,,2.92,,,,4.22,,,,0.68,0.75,0.6,0.68,49.96,0,500,,1,2025-09-18 14:55:58,-11.6,51.9,0,1,0
2025-09-18 14:56:43,349.0,2.92,239.15,5.82,17.47,237.3,238.24,241.9,411.83,415.82,415.01,414.22,6.99,5.09,5.4,,,,2.96,,,,4.16,,,,0.68,0.76,0.63,0.65,50.03,0,500,,1,2025-09-18 14:56:43,-11.6,51.8,0,1,0
2025-09-18 14:57:28,350.0,2.92,239.47,5.83,17.49,238.47,239.05,240.88,413.54,415.63,415.13,414.77,7.6,4.72,5.17,,,,2.93,,,,4.22,,,,0.7,0.77,0.64,0.69,49.97,0,500,,1,2025-09-18 14:57:28,-11.6,51.8,0,1,0
2025-09-18 14:58:13,350.0,2.93,238.38,5.74,17.29,236.16,237.9,241.09,410.55,414.82,413.32,412.9,7.1,4.68,5.5,,,,2.92,,,,4.13,,,,0.7,0.77,0.67,0.66,49.97,0,500,,1,2025-09-18 14:58:13,-11.6,51.7,0,1,0
2025-09-18 14:58:58,350.0,2.94,238.02,5.89,17.67,236.41,237.72,239.94,410.61,413.67,412.54,413.29,7.62,5.13,4.92,,,,2.88,,,,4.22,,,,0.69,0.77,0.63,0.69,49.99,0,500,,1,2025-09-18 14:58:58,-11.5,51.7,0,1,0
2025-09-18 14:59:43,350.0,2.94,239.05,5.76,17.27,236.83,238.74,241.44,411.99,415.85,414.33,414.06,6.9,4.86,5.51,,,,2.92,,,,4.11,,,,0.69,0.77,0.66,0.65,49.97,0,500,,1,2025-09-18 14:59:43,-10.9,52.0,0,1,0
2025-09-18 15:00:28,350.0,2.92,239.12,5.77,17.32,237.07,238.47,241.64,411.99,415.79,414.75,414.18,7.37,4.58,5.38,,,,2.91,,,,4.17,,,,0.7,0.76,0.66,0.68,50.01,0,500,,1,2025-09-18 15:00:28,-10.8,52.0,0,1,0
2025-09-18 15:01:13,350.0,2.92,239.46,5.87,17.6,238.05,238.79,241.53,412.96,415.97,415.33,414.75,7.65,4.68,5.27,,,,2.96,,,,4.22,,,,0.69,0.76,0.64,0.69,49.96,0,500,,1,2025-09-18 15:01:13,-10.9,51.9,0,1,0
2025-09-18 15:01:58,350.0,2.88,238.92,5.74,17.22,237.4,238.85,240.83,412.18,415.42,413.9,413.83,6.92,4.88,5.41,,,,2.96,,,,4.12,,,,0.68,0.76,0.64,0.64,50.0,0,500,,1,2025-09-18 15:01:58,-11.5,51.6,0,1,0
2025-09-18 15:02:43,350.0,2.87,239.29,5.72,17.17,237.39,239.04,241.57,412.5,416.08,414.84,414.47,6.86,4.8,5.51,,,,2.96,,,,4.09,,,,0.68,0.76,0.65,0.64,49.98,0,500,,1,2025-09-18 15:02:43,-11.5,51.2,0,1,0
2025-09-18 15:03:28,350.0,2.85,238.68,5.76,17.27,236.12,238.69,242.31,411.27,415.27,413.67,413.4,7.49,4.56,5.22,,,,2.9,,,,4.15,,,,0.69,0.76,0.64,0.68,49.96,0,500,,1,2025-09-18 15:03:28,-11.6,50.8,0,1,0
2025-09-18 15:04:13,350.0,2.83,239.06,5.74,17.21,237.09,238.89,242.21,411.76,416.11,414.35,414.07,7.47,4.7,5.04,,,,2.91,,,,4.12,,,,0.68,0.75,0.62,0.68,50.0,0,501,,1,2025-09-18 15:04:13,-11.7,50.6,0,1,0
2025-09-18 15:04:58,350.0,2.81,238.55,5.65,16.95,236.33,238.28,241.04,411.03,416.34,414.61,414.26,7.07,4.46,5.42,,,,2.93,,,,4.08,,,,0.68,0.75,0.63,0.67,50.02,0,501,,1,2025-09-18 15:04:58,-12.3,50.3,0,1,0
2025-09-18 15:05:43,350.0,2.81,238.43,5.68,17.17,236.81,238.56,241.65,410.96,414.91,413.08,412.98,6.98,5.19,4.99,,,,2.91,,,,4.02,,,,0.67,0.76,0.64,0.62,49.98,0,501,,1,2025-09-18 15:05:43,-12.4,50.1,0,1,0
2025-09-18 15:06:28,350.0,2.8,238.91,5.68,17.03,236.85,238.29,241.58,410.48,414.49,412.52,412.5,6.78,5.08,5.17,,,,2.91,,,,4.03,,,,0.67,0.76,0.63,0.62,49.98,0,501,,1,2025-09-18 15:06:28,-12.4,49.6,0,1,0
2025-09-18 15:07:13,350.0,2.77,238.61,5.7,17.1,236.53,238.2,241.1,410.6,414.36,413.01,412.66,6.83,5.14,5.13,,,,2.88,,,,4.05,,,,0.67,0.76,0.62,0.62,49.95,0,501,,1,2025-09-18 15:07:13,-13.0,49.3,0,1,0
2025-09-18 15:07:58,350.0,2.76,238.65,5.66,16.99,236.44,238.37,241.14,411.2,415.27,412.39,412.38,6.82,5.08,5.09,,,,2.89,,,,3.99,,,,0.66,0.76,0.62,0.61,50.02,0,501,,1,2025-09-18 15:07:58,-13.1,49.2,0,1,0
2025-09-18 15:08:43,350.0,2.73,238.49,5.58,16.73,236.33,238.16,240.99,410.92,414.96,413.38,413.09,6.75,4.5,5.47,,,,2.89,,,,4.08,,,,0.68,0.75,0.65,0.64,49.99,0,501,,1,2025-09-18 15:08:43,-13.2,48.9,0,1,0
2025-09-18 15:09:28,350.0,2.75,239.36,5.71,17.12,237.78,238.97,241.33,412.88,415.95,414.93,414.59,7.14,5.18,4.8,,,,2.97,,,,3.99,,,,0.65,0.76,0.58,0.62,50.01,0,501,,1,2025-09-18 15:09:28,-13.2,48.6,0,1,0
2025-09-18 15:10:13,350.0,2.74,239.63,5.68,17.55,238.41,238.79,241.68,413.27,416.1,415.77,415.05,7.37,5.09,5.09,,,,2.88,,,,4.05,,,,0.66,0.76,0.61,0.61,49.98,0,501,,1,2025-09-18 15:10:13,-13.8,48.5,0,1,0
2025-09-18 15:10:58,350.0,2.72,239.28,5.62,16.87,237.67,239.0,241.16,412.81,417.7,416.76,416.19,7.34,4.6,4.93,,,,2.96,,,,4.09,,,,0.66,0.75,0.58,0.66,50.0,0,501,,1,2025-09-18 15:10:58,-13.9,48.4,0,1,0
2025-09-18 15:11:43,350.0,2.7,239.98,5.6,16.8,238.48,239.23,242.22,413.71,416.95,416.3,415.65,7.23,4.41,5.16,,,,2.94,,,,4.0,,,,0.67,0.74,0.59,0.66,49.97,0,501,,1,2025-09-18 15:11:43,-13.9,48.1,0,1,0
2025-09-18 15:12:28,350.0,2.73,240.01,5.62,16.86,238.06,238.91,242.35,413.67,417.13,416.31,415.71,7.22,4.45,5.19,,,,2.9,,,,4.09,,,,0.67,0.75,0.6,0.66,50.0,0,501,,1,2025-09-18 15:12:28,-13.9,49.7,0,1,0
2025-09-18 15:13:13,350.0,2.74,239.35,5.71,17.13,237.91,238.88,241.27,412.91,415.82,414.99,414.57,7.45,4.88,4.8,,,,2.93,,,,4.01,,,,0.66,0.75,0.57,0.65,50.0,0,501,,1,2025-09-18 15:13:13,-13.9,51.6,0,1,0
2025-09-18 15:13:58,350.0,2.72,239.52,5.68,17.04,237.84,238.74,241.55,413.1,415.95,415.54,414.86,7.3,4.91,4.83,,,,2.9,,,,4.09,,,,0.66,0.76,0.57,0.64,49.97,0,501,,1,2025-09-18 15:13:58,-13.9,52.2,0,1,0
2025-09-18 15:14:43,350.0,2.71,238.93,5.69,17.08,237.64,238.5,240.65,412.35,414.96,414.21,413.84,7.23,5.05,4.8,,,,2.96,,,,3.96,,,,0.65,0.76,0.57,0.62,50.02,0,501,,1,2025-09-18 15:14:43,-14.0,52.1,0,1,0
2025-09-18 15:15:28,350.0,2.7,239.53,5.61,16.83,238.06,238.95,241.58,413.1,416.15,415.38,414.88,7.28,4.39,5.16,,,,2.95,,,,3.98,,,,0.66,0.74,0.59,0.66,50.03,0,501,,1,2025-09-18 15:15:28,-14.6,51.8,0,1,0
2025-09-18 15:16:13,350.0,2.69,238.7,5.61,16.83,237.18,238.53,240.4,411.98,414.77,413.6,413.45,6.78,4.98,5.07,,,,2.97,,,,4.02,,,,0.65,0.75,0.61,0.6,49.99,0,501,,1,2025-09-18 15:16:13,-14.7,51.2,0,1,0
2025-09-18 15:16:58,350.0,2.67,239.45,5.57,16.72,237.96,239.07,241.61,412.88,416.28,415.08,414.75,7.28,4.43,5.01,,,,2.93,,,,4.0,,,,0.65,0.74,0.57,0.65,49.98,0,501,,1,2025-09-18 15:16:58,-14.7,50.6,0,1,0
2025-09-18 15:17:43,350.0,2.66,239.87,5.59,16.76,238.42,239.04,242.14,413.49,416.72,416.18,415.46,7.28,4.53,4.95,,,,2.89,,,,3.99,,,,0.65,0.75,0.6,0.59,50.0,0,501,,1,2025-09-18 15:17:43,-14.7,50.0,0,1,0
2025-09-18 15:18:28,,2.67,239.43,5.61,16.8,237.94,238.95,241.4,413.0,416.0,415.12,414.71,6.76,4.97,5.06,,,,2.93,,,,3.95,,,,0.65,0.75,0.6,0.6,49.97,0,501,,1,2025-09-18 15:18:28,-14.8,49.3,0,1,0
2025-09-18 15:19:13,351.0,2.66,239.17,5.53,16.9,237.78,238.69,241.05,412.64,415.47,414.68,414.26,7.37,4.8,4.74,,,,2.96,,,,4.03,,,,0.66,0.74,0.58,0.66,49.96,0,502,,1,2025-09-18 15:19:13,-14.8,50.9,0,1,0
2025-09-18 15:19:58,351.0,2.65,239.23,5.6,16.79,237.64,238.95,241.1,412.74,415.74,414.6,414.36,6.8,5.07,4.91,,,,2.89,,,,4.03,,,,0.66,0.74,0.6,0.65,49.97,0,502,,1,2025-09-18 15:19:58,-14.8,52.5,0,1,0
2025-09-18 15:20:43,351.0,2.67,239.04,5.6,16.81,237.89,238.44,240.8,412.51,415.04,414.56,415.32,7.36,4.64,4.82,,,,2.94,,,,4.04,,,,0.65,0.75,0.55,0.64,49.96,0,502,,1,2025-09-18 15:20:43,-14.8,53.7,0,1,0
2025-09-18 15:21:28,351.0,2.67,239.81,5.62,16.86,238.52,239.02,241.88,413.56,416.47,416.04,414.48,7.39,4.53,4.94,,,,2.91,,,,4.06,,,,0.65,0.74,0.56,0.65,49.98,0,502,,1,2025-09-18 15:21:28,,,1,1,0
2025-09-18 15:22:13,351.0,2.66,239.63,5.5,16.5,237.69,238.91,241.3,413.13,416.62,415.41,415.05,6.74,4.51,5.26,,,,2.98,,,,3.99,,,,0.67,0.74,0.62,0.64,49.99,0,502,,1,2025-09-18 15:22:13,-14.8,55.4,0,1,0
2025-09-18 15:22:58,351.0,2.67,239.36,5.51,16.53,238.31,238.97,241.65,412.76,416.2,414.8,414.59,6.93,4.4,5.21,,,,2.97,,,,3.99,,,,0.66,0.74,0.6,0.65,49.94,0,502,,1,2025-09-18 15:22:58,-14.8,55.5,0,1,0
2025-09-18 15:23:43,351.0,2.65,238.75,5.54,16.61,237.32,238.45,240.47,412.03,414.76,413.78,413.52,6.68,4.67,5.26,,,,2.93,,,,4.02,,,,0.65,0.74,0.61,0.61,50.0,0,502,,1,2025-09-18 15:23:43,-15.4,55.0,0,1,0
2025-09-18 15:24:28,351.0,2.65,238.86,5.56,16.67,237.59,238.38,240.6,412.74,415.81,414.81,414.45,7.17,4.32,5.18,,,,2.94,,,,4.03,,,,0.65,0.73,0.58,0.65,49.99,0,502,,1,2025-09-18 15:24:28,-15.4,55.0,1,1,0
2025-09-18 15:25:13,351.0,2.64,239.97,5.56,16.69,237.83,239.36,242.27,413.66,417.11,416.18,415.65,7.28,4.61,4.8,,,,2.94,,,,3.96,,,,0.65,0.75,0.55,0.64,49.98,0,502,,1,2025-09-18 15:25:13,-15.4,55.7,1,1,0
2025-09-18 15:25:58,351.0,2.63,239.48,5.55,16.64,237.43,238.81,242.2,412.44,416.57,415.38,414.8,7.2,4.5,4.94,,,,2.86,,,,3.93,,,,0.65,0.75,0.57,0.64,49.93,0,502,,1,2025-09-18 15:25:58,-15.5,56.3,1,1,0
2025-09-18 15:26:43,351.0,2.63,237.94,5.56,16.67,235.61,237.52,240.39,409.99,413.88,412.49,412.12,6.81,4.99,4.88,,,,2.87,,,,3.93,,,,0.65,0.76,0.6,0.59,49.97,0,502,,1,2025-09-18 15:26:43,-15.5,56.9,0,1,0
2025-09-18 15:27:28,351.0,2.64,237.94,5.43,16.3,235.65,237.8,240.63,409.8,414.35,412.24,412.13,6.65,4.39,5.26,,,,2.85,,,,3.91,,,,0.67,0.74,0.63,0.64,50.0,0,502,,1,2025-09-18 15:27:28,-15.5,57.6,0,1,0
2025-09-18 15:28:13,351.0,2.63,238.44,5.45,16.34,235.94,238.13,241.26,410.56,415.17,413.28,413.0,6.82,4.29,5.24,,,,2.86,,,,3.89,,,,0.65,0.76,0.58,0.62,50.0,0,502,,1,2025-09-18 15:28:13,-15.5,58.2,0,1,0
2025-09-18 15:28:58,351.0,2.65,237.14,5.49,16.46,235.62,237.13,239.49,408.7,412.77,410.75,410.74,6.58,4.63,5.25,,,,2.88,,,,3.88,,,,0.66,0.74,0.63,0.62,49.95,0,502,,1,2025-09-18 15:28:58,-15.5,58.9,0,1,0
2025-09-18 15:29:43,351.0,2.64,237.59,5.49,16.47,235.17,237.51,240.08,409.35,413.61,411.59,411.52,6.53,4.77,5.17,,,,2.88,,,,3.87,,,,0.66,0.74,0.63,0.6,49.93,0,502,,1,2025-09-18 15:29:43,-15.5,59.7,0,1,0
2025-09-18 15:30:28,351.0,2.64,237.93,5.49,16.96,235.64,237.59,240.57,409.83,414.1,412.42,412.12,7.08,4.58,5.3,,,,2.87,,,,3.9,,,,0.66,0.74,0.63,0.62,50.03,0,502,,1,2025-09-18 15:30:28,-15.5,60.0,0,1,0
2025-09-18 15:31:13,351.0,2.64,237.87,5.51,16.52,235.37,237.75,240.48,410.89,415.45,413.73,413.36,7.15,4.44,4.93,,,,2.87,,,,3.98,,,,0.65,0.76,0.61,0.59,50.0,0,502,,1,2025-09-18 15:31:13,-15.5,59.6,0,1,0
2025-09-18 15:31:58,351.0,2.64,238.73,5.59,16.78,236.79,238.24,241.15,411.39,415.17,414.15,413.68,7.23,4.74,4.82,,,,2.85,,,,3.99,,,,0.65,0.75,0.57,0.62,50.0,0,502,,1,2025-09-18 15:31:58,-15.5,59.6,0,1,0
2025-09-18 15:32:43,351.0,2.64,238.7,5.57,16.7,236.57,238.37,241.17,411.66,415.5,414.36,413.84,7.14,4.77,4.79,,,,2.87,,,,4.0,,,,0.65,0.75,0.57,0.62,49.95,0,502,,1,2025-09-18 15:32:43,-15.5,59.2,0,1,0
2025-09-18 15:33:28,351.0,2.65,238.65,5.58,16.73,238.66,239.21,242.2,411.87,414.51,413.7,413.36,6.72,4.89,5.12,,,,2.92,,,,3.96,,,,0.65,0.74,0.61,0.6,49.98,0,502,,1,2025-09-18 15:33:28,-15.5,58.4,0,1,0
2025-09-18 15:34:13,351.0,2.64,239.09,5.5,16.5,237.38,238.82,241.07,412.4,415.6,414.35,414.12,7.03,4.31,5.16,,,,2.96,,,,3.96,,,,0.65,0.73,0.58,0.65,50.01,0,503,,1,2025-09-18 15:34:13,-15.6,57.3,0,1,0
2025-09-18 15:34:58,351.0,2.64,239.81,5.59,16.78,238.57,238.97,241.9,413.56,416.45,416.1,415.37,7.21,4.81,4.76,,,,2.92,,,,4.02,,,,0.64,0.75,0.56,0.61,49.96,0,503,,1,2025-09-18 15:34:58,-16.2,56.1,0,1,0
2025-09-18 15:35:43,351.0,2.61,239.08,5.6,16.79,237.78,238.69,240.82,412.59,415.27,414.44,414.1,7.06,5.01,4.71,,,,2.9,,,,4.0,,,,0.66,0.73,0.6,0.64,50.0,0,503,,1,2025-09-18 15:35:43,-16.2,54.8,0,1,0
